762
135240	2	0
135470	7	0
135698	4	0
135919	7	0
136040	4	0
136380	2	0
136380	5	0
136720	2	0
136839	5	0
137059	3	0
137279	7	0
137520	4	0
137740	7	0
137852	4	0
138190	5	0
138190	2	0
138529	5	0
138649	2	0
138880	6	0
139100	0	0
139330	7	0
139559	0	0
139672	7	0
140009	4	0
140247	4	0
140470	3	0
140580	4	0
140696	3	0
140809	4	0
140929	2	0
140929	5	0
141039	2	0
141267	2	0
141267	5	0
141589	2	0
141589	5	0
141711	5	0
141944	3	0
141944	4	0
142032	5	0
142113	6	0
142192	7	0
142279	1	0
142279	6	0
142391	1	0
142630	6	0
142630	1	0
142974	0	0
142974	7	0
143309	0	0
143309	7	0
