803
78333	0	0
78333	4	0
78645	7	0
78958	0	0
78958	4	0
79375	3	0
79583	4	0
79791	3	0
80000	2	0
80000	5	0
80312	2	0
80312	5	0
80625	3	0
80625	4	0
80833	1	0
80833	6	0
81250	7	0
81458	6	0
81666	1	0
81666	5	0
81979	1	0
82291	5	0
82500	2	0
82708	3	0
82916	4	0
83125	5	0
83333	1	0
83333	6	0
83958	0	0
83958	7	0
84062	6	0
84166	2	0
84166	5	833
84583	1	0
85000	0	1666
85000	6	0
85625	4	0
85833	5	0
86250	7	0
86666	6	0
86666	1	1666
86979	4	0
87291	6	0
87916	5	0
88125	7	0
88333	6	0
88333	2	1666
88958	4	0
89166	5	0
89583	4	0
90000	5	0
90000	3	416
90312	6	0
90416	4	416
90625	6	0
90833	3	416
91041	6	0
91250	7	0
91250	0	416
91458	6	0
91666	1	1666
91666	5	0
92291	2	0
92916	5	0
93333	2	1666
93333	6	0
93958	1	0
94583	6	0
95000	3	1666
95000	7	0
95625	0	0
96250	7	0
96666	6	0
96666	1	833
96979	6	0
97291	7	0
97395	6	0
97500	0	833
97500	5	0
97604	1	0
97708	2	0
97812	3	0
97916	4	0
98020	5	0
98125	6	0
98229	7	0
98333	1	0
98333	6	0
98750	1	0
98958	5	0
99166	2	0
99583	2	0
99583	5	0
99791	7	0
100000	0	0
100000	6	0
100416	6	0
100625	3	0
100833	3	0
100833	5	0
101145	5	0
101250	6	0
101458	5	0
101666	1	0
101666	5	0
101979	4	0
102083	1	0
102291	5	0
102500	2	0
102500	6	0
102812	3	0
102916	6	0
103125	2	0
103333	1	0
103333	5	0
103645	4	0
103750	1	0
103958	5	0
104166	0	0
104166	7	0
104583	1	0
104583	6	0
105000	2	0
105000	5	0
105625	0	0
105833	2	0
106041	3	0
106250	5	0
106458	0	0
106458	4	0
106875	2	0
106875	5	0
107291	7	0
107500	6	0
107500	7	0
107812	4	0
107812	5	0
108125	2	0
108125	3	0
108333	0	1666
108333	1	1666
109166	7	0
109583	4	0
110000	7	0
110104	6	0
110208	5	0
110312	4	0
110416	5	0
110520	4	0
110625	3	0
110729	2	0
110833	0	0
110937	1	0
111041	2	0
111145	3	0
111250	4	0
111354	5	0
111458	7	0
111562	6	0
111666	0	0
111666	5	0
111979	3	0
112291	5	0
112500	2	0
112604	7	0
112916	6	0
113125	7	0
113333	0	0
113333	6	0
113645	4	0
113958	2	0
114166	3	0
114375	5	0
114583	4	0
114791	3	0
115000	0	0
115000	4	0
115312	2	0
115625	0	0
115833	1	0
116041	6	0
116250	5	0
116458	6	0
116666	0	0
116666	5	0
116979	4	0
117291	5	0
117500	3	0
117604	6	0
117916	7	0
118125	6	0
118333	0	0
118333	5	0
118958	3	0
119166	2	0
119166	6	0
119479	5	0
119791	4	0
120000	3	0
120000	7	0
120312	0	0
120625	3	0
120833	0	0
120833	4	0
121145	7	0
121458	4	0
121666	1	833
121666	6	833
122708	3	0
122916	7	0
123125	6	0
123333	2	0
123333	5	0
123645	5	0
123958	3	0
123958	6	0
124062	5	0
124166	1	0
124166	4	0
125000	1	0
125000	4	0
125312	3	0
125625	1	0
125625	4	0
125937	6	0
126250	2	0
126250	5	0
126458	6	0
126666	3	0
126666	5	0
126979	4	0
127291	1	0
127291	3	0
127708	5	0
127916	2	0
127916	4	0
128125	3	0
128333	3	0
128333	4	0
128645	3	0
128958	1	0
128958	2	0
129375	6	0
129583	2	0
129583	5	0
129791	6	0
130000	1	0
130000	5	0
130312	4	0
130625	1	0
130625	5	0
130937	2	0
130937	6	0
131250	3	0
131250	7	0
131458	6	0
131666	2	0
131666	5	0
132291	3	0
132291	4	0
132500	2	0
132500	5	0
132812	1	0
132812	6	0
133125	0	0
133125	7	0
133333	1	0
133333	6	0
133645	2	0
133645	5	0
133958	0	0
133958	7	0
134375	1	0
134375	6	0
134687	2	0
134687	5	0
135000	1	833
135000	6	833
136041	2	0
136250	3	0
136458	4	0
136666	2	833
136666	5	833
137500	1	0
137500	4	0
137916	2	0
137916	5	0
138333	2	1250
138333	6	1250
139583	0	416
139583	4	416
140000	1	833
140000	5	833
140833	2	833
140833	6	833
141666	3	1250
141666	7	1250
142916	1	416
142916	5	416
143333	2	833
143333	6	833
144166	0	833
144166	4	833
145000	2	833
145000	5	833
145833	3	833
145833	4	833
146666	1	625
146666	6	625
147291	3	0
147291	4	0
147500	1	312
147500	6	312
147812	0	312
147812	7	312
148125	1	208
148125	6	208
148333	2	1666
148333	5	1666
150000	3	1666
150000	4	1666
151666	6	416
152083	1	416
152500	3	416
152916	4	416
153333	0	833
153333	7	833
154166	2	833
154166	5	833
155000	7	416
155416	0	416
155833	2	416
156250	5	416
156666	1	833
156666	6	833
157500	3	833
157500	4	833
158333	2	416
158750	6	416
159166	5	416
159583	6	416
160000	5	625
160625	3	625
161250	1	416
161666	4	416
162083	3	416
162500	4	416
162916	1	416
162916	6	416
163333	0	1666
163333	7	1666
164166	2	0
164479	3	0
164791	4	0
165000	2	0
165000	5	0
165416	3	0
165833	4	0
166250	3	0
166250	5	0
166666	0	0
166666	6	0
167083	1	0
167500	2	0
167500	4	0
167916	3	0
168333	1	0
168333	7	0
168750	2	0
169166	4	0
169583	1	0
169583	6	0
170000	0	0
170000	5	0
170416	1	0
170833	2	0
170833	4	0
171250	3	0
171666	2	0
171666	5	0
172500	3	0
172500	4	0
173333	1	0
173333	6	0
173958	4	0
174166	1	0
174166	6	0
174479	0	0
174479	7	0
174791	1	0
174791	6	0
175000	2	0
175000	5	0
176562	1	0
176597	2	0
176631	3	0
176666	4	0
176701	5	0
176736	6	0
